ReportedDate,NumProbable,NumConfirmed,NumProbDead,NumConfDead,TotalCases,TotalDead,CumProbable,CumConfirmed,CumProbDead,CumConfDead,TotalCumCases,TotalCumDead,DailyChangeCases,DailyChangeDead
08/24/2021,210,1744,0,8,1954,8,45151,562408,808,6451,607559,7259,1954,8
08/25/2021,201,1955,2,15,2156,17,45352,564363,810,6466,609715,7276,2156,17
08/26/2021,163,1834,1,5,1997,6,45515,566197,811,6471,611712,7282,1997,6
08/27/2021,173,1528,1,12,1701,13,45688,567725,812,6483,613413,7295,1701,13
08/28/2021,73,919,1,3,992,4,45761,568644,813,6486,614405,7299,992,4
08/29/2021,111,1286,1,9,1397,10,45872,569930,814,6495,615802,7309,1397,10
08/30/2021,209,1860,0,16,2069,16,46081,571790,814,6511,617871,7325,2069,16
08/31/2021,279,1763,1,8,2042,9,46360,573553,815,6519,619913,7334,2042,9
09/01/2021,283,1900,1,7,2183,8,46643,575453,816,6526,622096,7342,2183,8
09/02/2021,258,1937,4,12,2195,16,46901,577390,820,6538,624291,7358,2195,16
09/03/2021,199,1845,0,5,2044,5,47100,579235,820,6543,626335,7363,2044,5
09/04/2021,113,1554,0,7,1667,7,47213,580789,820,6550,628002,7370,1667,7
09/05/2021,84,1397,2,5,1481,7,47297,582186,822,6555,629483,7377,1481,7
09/06/2021,129,953,0,4,1082,4,47426,583139,822,6559,630565,7381,1082,4
09/07/2021,258,1319,1,7,1577,8,47684,584458,823,6566,632142,7389,1577,8
09/08/2021,296,1702,0,5,1998,5,47980,586160,823,6571,634140,7394,1998,5
09/09/2021,257,2053,2,4,2310,6,48237,588213,825,6575,636450,7400,2310,6
09/10/2021,236,2207,0,3,2443,3,48473,590420,825,6578,638893,7403,2443,3
09/11/2021,80,1679,0,3,1759,3,48553,592099,825,6581,640652,7406,1759,3
09/12/2021,88,1265,1,2,1353,3,48641,593364,826,6583,642005,7409,1353,3
09/13/2021,262,1437,1,3,1699,4,48903,594801,827,6586,643704,7413,1699,4
09/14/2021,218,1788,3,1,2006,4,49121,596589,830,6587,645710,7417,2006,4
09/15/2021,242,1831,0,2,2073,2,49363,598420,830,6589,647783,7419,2073,2
09/16/2021,245,1740,3,2,1985,5,49608,600160,833,6591,649768,7424,1985,5
09/17/2021,194,1485,0,2,1679,2,49802,601645,833,6593,651447,7426,1679,2
09/18/2021,78,1381,0,0,1459,0,49880,603026,833,6593,652906,7426,1459,0
09/19/2021,74,974,0,0,1048,0,49954,604000,833,6593,653954,7426,1048,0
09/20/2021,226,971,2,0,1197,2,50180,604971,835,6593,655151,7428,1197,2
09/21/2021,0,0,0,0,0,0,50180,604971,835,6593,655151,7428,0,0
09/22/2021,0,0,0,0,0,0,50180,604971,835,6593,655151,7428,0,0
